ident,iata_code,type,name,iso_country,latitude_deg,longitude_deg,elevation_ft,runway_count,max_runway,avg_runway
KHOT,HOT,medium_airport,Memorial Field Airport,US,34.4788,-93.096262,540.0,2,6595.0,5347.0
KHOU,HOU,medium_airport,William P Hobby Airport,US,29.645399,-95.2789,46.0,4,7602.0,6588.0
KHPN,HPN,medium_airport,Westchester County Airport,US,41.06700134277344,-73.70760345458984,439.0,2,6548.0,5499.5
KHQM,HQM,medium_airport,Bowerman Airport,US,46.9711990356,-123.93699646,18.0,1,5000.0,5000.0
KHRL,HRL,medium_airport,Valley International Airport,US,26.228500366210938,-97.65440368652344,36.0,3,8301.0,7169.0
KHRO,HRO,medium_airport,Boone County Airport,US,36.26150131225586,-93.15470123291016,1365.0,1,6161.0,6161.0
KHRT,,medium_airport,Hurlburt Field,US,30.42779922485352,-86.68930053710938,38.0,1,9600.0,9600.0
KHST,HST,medium_airport,Homestead ARB Airport,US,25.48859978,-80.38359833,5.0,1,11201.0,11201.0
KHSV,HSV,medium_airport,Huntsville International Carl T Jones Field,US,34.637199,-86.775101,629.0,2,12600.0,11303.0
KHTS,HTS,medium_airport,Tri-State Airport / Milton J. Ferguson Field,US,38.366699,-82.557999,828.0,2,6509.0,4758.0
KHUA,HUA,medium_airport,Redstone Army Air Field,US,34.67869949,-86.68479919,684.0,1,7300.0,7300.0
KHUF,HUF,medium_airport,"Terre Haute Regional Airport, Hulman Field",US,39.4515,-87.307602,589.0,3,9020.0,6740.333333333333
KHUL,HUL,medium_airport,Houlton International Airport,US,46.1231002808,-67.792098999,489.0,2,5001.0,5000.5
KHUT,HUT,medium_airport,Hutchinson Municipal Airport,US,38.0654983521,-97.86060333250002,1543.0,3,7004.0,5752.0
KHVN,HVN,medium_airport,Tweed New Haven Airport,US,41.26369858,-72.88680267,12.0,2,5600.0,4613.0
KHVR,HVR,medium_airport,Havre City County Airport,US,48.542999,-109.762001,2591.0,2,5205.0,4452.0
KHYA,HYA,medium_airport,Cape Cod Gateway Airport,US,41.6693,-70.280403,54.0,2,5425.0,5338.5
KHYI,,medium_airport,San Marcos Regional Airport,US,29.8927,-97.862999,597.0,3,6330.0,5715.333333333333
KHYR,HYR,medium_airport,Sawyer County Airport,US,46.025199890100005,-91.44429779050002,1216.0,2,5003.0,3121.5
KHYS,HYS,medium_airport,Hays Regional Airport,US,38.84220123,-99.27320099,1999.0,2,6500.0,5500.0
KHZY,JFN,medium_airport,Northeast Ohio Regional Airport,US,41.778,-80.695503,924.0,1,5197.0,5197.0
KI39,,medium_airport,Central Kentucky Regional Airport,US,37.630798,-84.332298,1002.0,1,4500.0,4500.0
KIAB,IAB,medium_airport,McConnell Air Force Base,US,37.621899,-97.268204,1371.0,2,12000.0,12000.0
KIAD,IAD,large_airport,Washington Dulles International Airport,US,38.9445,-77.455803,312.0,4,11501.0,11250.75
KIAG,IAG,medium_airport,Niagara Falls International Airport,US,43.1073,-78.946198,589.0,3,9829.0,6330.333333333333
KIAH,IAH,large_airport,George Bush Intercontinental Houston Airport,US,29.984399795532227,-95.34140014648438,97.0,5,12001.0,10080.4
KICT,ICT,medium_airport,Wichita Eisenhower National Airport,US,37.649899,-97.433098,1333.0,3,10301.0,7967.666666666667
KIDA,IDA,medium_airport,Idaho Falls Regional Airport,US,43.514599,-112.070999,4744.0,2,9002.0,6526.5
KIFP,IFP,medium_airport,Laughlin Bullhead International Airport,US,35.157398,-114.559998,701.0,1,7520.0,7520.0
KIGM,IGM,medium_airport,Kingman Airport,US,35.259499,-113.938004,3449.0,3,6826.0,6758.666666666667
KIKK,IKK,medium_airport,Greater Kankakee Airport,US,41.07139968869999,-87.8462982178,630.0,2,5979.0,5189.0
KILG,ILG,medium_airport,New Castle Airport,US,39.67869949,-75.60649872,80.0,3,7181.0,6265.333333333333
KILM,ILM,medium_airport,Wilmington International Airport,US,34.270599365234375,-77.90260314941406,32.0,2,8016.0,7510.0
KILN,ILN,medium_airport,Wilmington Airpark,US,39.427898407,-83.792098999,1077.0,2,10701.0,9850.5
KIND,IND,large_airport,Indianapolis International Airport,US,39.7173,-86.294403,797.0,3,11200.0,9601.666666666666
KINK,INK,medium_airport,Winkler County Airport,US,31.7796001434,-103.200996399,2822.0,2,5000.0,4257.5
KINL,INL,medium_airport,Falls International Airport,US,48.566200256347656,-93.4030990600586,1185.0,2,6508.0,4753.5
KINT,INT,medium_airport,Smith Reynolds Airport,US,36.13370132446289,-80.22200012207031,969.0,2,6655.0,5296.5
KINW,INW,medium_airport,Winslow Lindbergh Regional Airport,US,35.021900177,-110.722999573,4941.0,3,7499.0,6889.0
KIPL,IPL,medium_airport,Imperial County Airport,US,32.834201812699995,-115.57900238,-54.0,2,5304.0,4902.0
KIPT,IPT,medium_airport,Williamsport Regional Airport,US,41.241798400878906,-76.92109680175781,529.0,2,6474.0,5377.0
KIRK,IRK,medium_airport,Kirksville Regional Airport,US,40.09349822998047,-92.5448989868164,966.0,2,6005.0,3699.0
KISM,ISM,medium_airport,Kissimmee Gateway Airport,US,28.2898006439,-81.4371032715,82.0,2,6000.0,5500.0
KISO,ISO,medium_airport,Kinston Regional Jetport At Stallings Field,US,35.331401825,-77.60880279540001,93.0,1,11500.0,11500.0
KISP,ISP,medium_airport,Long Island Mac Arthur Airport,US,40.79520035,-73.10019684,99.0,4,7006.0,5100.25
KITH,ITH,medium_airport,Ithaca Tompkins Regional Airport,US,42.49100112915039,-76.4583969116211,1099.0,2,6601.0,4309.5
KIWA,AZA,medium_airport,Phoenix–Mesa Gateway Airport,US,33.3078,-111.654999,1382.0,3,10401.0,9967.666666666666
KJAC,JAC,medium_airport,Jackson Hole Airport,US,43.6072998046875,-110.73799896240234,6451.0,1,6300.0,6300.0
KJAN,JAN,medium_airport,Jackson-Medgar Wiley Evers International Airport,US,32.311199,-90.075897,346.0,2,8500.0,8500.0
KJAX,JAX,large_airport,Jacksonville International Airport,US,30.49410057067871,-81.68789672851562,30.0,2,10000.0,8850.5
KJBR,JBR,medium_airport,Jonesboro Municipal Airport,US,35.83169937133789,-90.64640045166016,262.0,2,6200.0,5149.5
KJCT,JCT,medium_airport,Kimble County Airport,US,30.5112991333,-99.7634963989,1749.0,2,5000.0,3627.5
KJFK,JFK,large_airport,John F Kennedy International Airport,US,40.639447,-73.779317,13.0,4,14511.0,11247.5
KJHW,JHW,medium_airport,Chautauqua County-Jamestown Airport,US,42.15425,-79.254008,1723.0,2,5299.0,4899.5
KJKL,,medium_airport,Julian Carroll Airport,US,37.59389877319336,-83.31729888916016,1381.0,1,4400.0,4400.0
KJLN,JLN,medium_airport,Joplin Regional Airport,US,37.151798,-94.498299,981.0,3,6502.0,5535.333333333333
KJMS,JMS,medium_airport,Jamestown Regional Airport,US,46.92969894,-98.67819977,1500.0,2,6500.0,6124.5
KJQF,USA,medium_airport,Concord-Padgett Regional Airport,US,35.387798,-80.709099,705.0,1,7403.0,7403.0
KJST,JST,medium_airport,John Murtha Johnstown Cambria County Airport,US,40.31610107421875,-78.83390045166016,2284.0,3,7003.0,5029.666666666667
KJXN,JXN,medium_airport,Jackson County Airport/Reynolds Field,US,42.260509,-84.463019,1001.0,2,5344.0,4422.5
KKLS,KLS,medium_airport,Southwest Washington Regional Airport,US,46.11800003049999,-122.898002625,20.0,1,4391.0,4391.0
KL45,,medium_airport,Bakersfield International Airport,US,35.324799,-118.996002,378.0,1,4000.0,4000.0
KLAA,LAA,medium_airport,Southeast Colorado Regional Airport,US,38.066126,-102.690169,3706.0,2,6304.0,5652.5
KLAF,LAF,medium_airport,Purdue University Airport,US,40.4123,-86.936897,606.0,2,6600.0,5413.0
KLAL,LAL,medium_airport,Lakeland Linder International Airport,US,27.988899,-82.018602,142.0,2,8500.0,6750.0
KLAN,LAN,medium_airport,Capital City Airport,US,42.77870178222656,-84.58740234375,861.0,3,7251.0,5284.333333333333
KLAR,LAR,medium_airport,Laramie Regional Airport,US,41.31209945678711,-105.6750030517578,7284.0,2,8500.0,7400.0
KLAS,LAS,large_airport,Harry Reid International Airport,US,36.083361,-115.151817,2181.0,4,14515.0,10950.0
KLAW,LAW,medium_airport,Lawton Fort Sill Regional Airport,US,34.5676994324,-98.4166030884,1110.0,1,8599.0,8599.0
KLAX,LAX,large_airport,Los Angeles International Airport,US,33.942501,-118.407997,125.0,4,12091.0,10599.25
KLBB,LBB,medium_airport,Lubbock Preston Smith International Airport,US,33.663601,-101.822998,3282.0,3,11500.0,7464.0
KLBE,LBE,medium_airport,Arnold Palmer Regional Airport,US,40.275902,-79.4048,1199.0,2,7001.0,5298.5
KLBF,LBF,medium_airport,North Platte Regional Airport Lee Bird Field,US,41.12620163,-100.6839981,2777.0,2,8000.0,6218.0
KLBL,LBL,medium_airport,Liberal Mid-America Regional Airport,US,37.0442009,-100.9599991,2885.0,2,7105.0,6413.0
KLBT,LBT,medium_airport,Lumberton Regional Airport,US,34.610773,-79.05943,126.0,3,5510.0,5160.666666666667
KLBX,LJN,medium_airport,Texas Gulf Coast Regional Airport,US,29.108601,-95.462097,25.0,1,7000.0,7000.0
KLCH,LCH,medium_airport,Lake Charles Regional Airport,US,30.126100540161133,-93.22329711914062,15.0,2,6500.0,5850.0
KLCK,LCK,medium_airport,Rickenbacker International Airport,US,39.813801,-82.927803,744.0,3,12102.0,9094.333333333334
KLEB,LEB,medium_airport,Lebanon Municipal Airport,US,43.6260986328,-72.30419921880001,603.0,2,5496.0,5348.0
KLEE,LEE,medium_airport,Leesburg International Airport,US,28.82309914,-81.80870056,76.0,2,5000.0,4978.5
KLEX,LEX,medium_airport,Blue Grass Airport,US,38.036499,-84.605904,979.0,2,7003.0,5501.5
KLFI,LFI,medium_airport,Langley Air Force Base,US,37.082901,-76.360497,11.0,1,10000.0,10000.0
KLFK,LFK,medium_airport,Angelina County Airport,US,31.2339992523,-94.75,296.0,2,5398.0,4853.5
KLFT,LFT,medium_airport,Lafayette Regional Airport,US,30.205299,-91.987602,42.0,3,7651.0,5716.333333333333
KLGA,LGA,large_airport,La Guardia Airport,US,40.777199,-73.872597,21.0,3,7000.0,4686.666666666667
KLGB,LGB,medium_airport,Long Beach Airport (Daugherty Field),US,33.816523,-118.149891,60.0,5,10000.0,5769.4
KLGU,LGU,medium_airport,Logan-Cache Airport,US,41.7911987305,-111.851997375,4457.0,3,9010.0,6030.666666666667
KLIT,LIT,medium_airport,Bill & Hillary Clinton National Airport/Adams Field,US,34.729582,-92.223728,262.0,3,8273.0,7582.666666666667
KLLQ,,medium_airport,Monticello Municipal Ellis Field,US,33.638599,-91.750999,270.0,1,5018.0,5018.0
KLMT,LMT,medium_airport,Crater Lake-Klamath Regional Airport,US,42.156101,-121.733002,4095.0,3,10301.0,6907.666666666667
KLND,LND,medium_airport,Hunt Field,US,42.815201,-108.730003,5586.0,1,5000.0,5000.0
KLNK,LNK,medium_airport,Lincoln Airport,US,40.85100173950195,-96.75920104980467,1219.0,3,12901.0,8983.333333333334
KLNS,LNS,medium_airport,Lancaster Airport,US,40.121700286865234,-76.29609680175781,403.0,2,6934.0,5518.0
KLOL,LOL,medium_airport,Derby Field,US,40.0663986206,-118.565002441,3904.0,2,5529.0,5225.5
KLOU,LOU,medium_airport,Bowman Field,US,38.2280006409,-85.6636962891,546.0,2,4357.0,3968.0
KLOZ,LOZ,medium_airport,London-Corbin Airport/Magee Field,US,37.0821990967,-84.08489990230001,1212.0,1,5650.0,5650.0
KLRD,LRD,medium_airport,Laredo International Airport,US,27.543800354003903,-99.46160125732422,508.0,3,8236.0,7331.333333333333
KLRF,LRF,medium_airport,Little Rock Air Force Base,US,34.916900634799994,-92.14969635010002,311.0,2,12000.0,7741.0
KLRU,LRU,medium_airport,Las Cruces International Airport,US,32.289398193359375,-106.9219970703125,4456.0,3,7499.0,7022.333333333333
KLSE,LSE,medium_airport,La Crosse Regional Airport,US,43.879002,-91.256699,655.0,3,8537.0,6628.666666666667
KLSF,LSF,medium_airport,Lawson Army Air Field,US,32.332546,-84.988003,232.0,1,10000.0,10000.0
KLSV,LSV,medium_airport,Nellis Air Force Base,US,36.2361984253,-115.033996582,1870.0,2,10123.0,10089.0
KLTS,LTS,medium_airport,Altus Air Force Base,US,34.667099,-99.266701,1382.0,4,13440.0,7360.5
KLUF,LUF,medium_airport,Luke Air Force Base,US,33.535,-112.383003,1085.0,2,10012.0,9958.0
KLUK,LUK,medium_airport,Cincinnati Municipal Airport Lunken Field,US,39.10329819,-84.41860199,483.0,3,6101.0,5010.333333333333
KLVM,LVM,medium_airport,Mission Field,US,45.6994018555,-110.447998047,4660.0,3,5701.0,4038.6666666666665
KLVS,LVS,medium_airport,Las Vegas Municipal Airport,US,35.654202,-105.141998,6877.0,2,8198.0,6601.0
KLWB,LWB,medium_airport,Greenbrier Valley Airport,US,37.8582992554,-80.3994979858,2302.0,1,7004.0,7004.0
KLWM,LWM,medium_airport,Lawrence Municipal Airport,US,42.7172012329,-71.1233978271,148.0,2,5000.0,4450.5
KLWS,LWS,medium_airport,Lewiston Nez Perce County Airport,US,46.3745002746582,-117.01499938964844,1442.0,2,6511.0,5756.5
KLWT,LWT,medium_airport,Lewistown Municipal Airport,US,47.04930114746094,-109.46700286865234,4170.0,3,6100.0,5267.333333333333
KLYH,LYH,medium_airport,Lynchburg Regional Airport - Preston Glenn Field,US,37.326698,-79.200401,938.0,2,5799.0,4593.0
KMAF,MAF,medium_airport,Midland International Air and Space Port,US,31.942499,-102.202003,2871.0,4,9501.0,6663.75
KMBG,MBG,medium_airport,Mobridge Municipal Airport,US,45.54650116,-100.4079971,1716.0,2,4411.0,3405.5
KMBS,MBS,medium_airport,MBS International Airport,US,43.532902,-84.079597,668.0,2,8002.0,7201.0
KMCB,MCB,medium_airport,McComb-Pike County Airport / John E Lewis Field,US,31.178499,-90.471901,413.0,1,5000.0,5000.0
KMCC,MCC,medium_airport,McClellan Airfield,US,38.667599,-121.401001,77.0,1,10600.0,10600.0
KMCE,MCE,medium_airport,Merced Regional Macready Field,US,37.28469849,-120.5139999,155.0,1,5903.0,5903.0
KMCF,MCF,medium_airport,MacDill Air Force Base,US,27.8493,-82.521202,14.0,1,11421.0,11421.0
KMCI,MCI,large_airport,Kansas City International Airport,US,39.2976,-94.713898,1026.0,3,10801.0,9933.666666666666
KMCK,MCK,medium_airport,Mc Cook Ben Nelson Regional Airport,US,40.20629883,-100.5920029,2583.0,3,6449.0,3933.0
KMCN,MCN,medium_airport,Middle Georgia Regional Airport,US,32.69279861450195,-83.64920043945312,354.0,2,6501.0,5751.0
KMCO,MCO,large_airport,Orlando International Airport,US,28.429399490356445,-81.30899810791016,96.0,4,12005.0,10752.25
KMCW,MCW,medium_airport,Mason City Municipal Airport,US,43.157799,-93.331299,1213.0,2,6501.0,6001.5
KMDH,MDH,medium_airport,Southern Illinois Airport,US,37.778099060058594,-89.25199890136719,411.0,3,6506.0,4722.666666666667
KMDT,MDT,medium_airport,Harrisburg International Airport,US,40.193501,-76.763397,310.0,1,10001.0,10001.0
KMDW,MDW,large_airport,Chicago Midway International Airport,US,41.785999,-87.752403,620.0,5,6522.0,5495.0
KMEI,MEI,medium_airport,Key Field / Meridian Regional Airport,US,32.3326,-88.7519,297.0,2,10003.0,7301.0
KMEM,MEM,large_airport,Memphis International Airport,US,35.04240036010742,-89.97669982910156,341.0,4,11120.0,9596.5
KMER,MER,medium_airport,Castle Airport,US,37.38050079,-120.5680008,191.0,1,11802.0,11802.0
KMFD,MFD,medium_airport,Mansfield Lahm Regional Airport,US,40.82139968869999,-82.5166015625,1297.0,2,9001.0,7898.0
KMFE,MFE,medium_airport,McAllen Miller International Airport,US,26.176141,-98.237965,107.0,2,7120.0,4879.0
KMFR,MFR,medium_airport,Rogue Valley International Medford Airport,US,42.37419891357422,-122.8730010986328,1335.0,2,8800.0,5968.0
KMGE,MGE,medium_airport,Dobbins Air Reserve Base,US,33.915401,-84.516296,1068.0,2,10000.0,7000.0
KMGM,MGM,medium_airport,Montgomery Regional (Dannelly Field) Airport,US,32.300598,-86.393997,221.0,2,9010.0,6510.0
KMGW,MGW,medium_airport,Morgantown Municipal Airport Walter L. (Bill) Hart Field,US,39.643305,-79.917598,1248.0,3,5199.0,3579.0
KMHK,MHK,medium_airport,Manhattan Regional Airport,US,39.14099884033203,-96.6707992553711,1057.0,2,7000.0,5400.0
KMHR,MHR,medium_airport,Sacramento Mather Airport,US,38.553902,-121.297997,98.0,2,11301.0,8670.5
KMHT,MHT,medium_airport,Manchester-Boston Regional Airport,US,42.932598,-71.435699,266.0,2,9250.0,8050.0
KMIA,MIA,large_airport,Miami International Airport,US,25.79319953918457,-80.29060363769531,8.0,4,13000.0,10365.0
KMIB,MIB,medium_airport,Minot Air Force Base,US,48.4156,-101.358002,1667.0,1,13197.0,13197.0
KMIE,MIE,medium_airport,Delaware County Johnson Field,US,40.242298,-85.395897,937.0,2,6500.0,5749.0
KMIV,MIV,medium_airport,Millville Municipal Airport,US,39.367802,-75.072197,85.0,2,6002.0,5529.5
KMKC,MKC,medium_airport,Charles B. Wheeler Downtown Airport,US,39.12319946289063,-94.5927963256836,759.0,2,7002.0,6026.0
KMKE,MKE,large_airport,General Mitchell International Airport,US,42.94720077514648,-87.89659881591797,723.0,5,9690.0,6510.6
KMKG,MKG,medium_airport,Muskegon County Airport,US,43.169498,-86.238197,629.0,2,6501.0,5751.0
KMKL,MKL,medium_airport,McKellar-Sipes Regional Airport,US,35.599899,-88.915604,434.0,2,6006.0,4772.5
KMLB,MLB,medium_airport,Melbourne Orlando International Airport,US,28.1028,-80.645302,33.0,3,10181.0,6394.0
KMLC,MLC,medium_airport,Mc Alester Regional Airport,US,34.882401,-95.783501,770.0,1,5602.0,5602.0
KMLI,MLI,medium_airport,Quad City International Airport,US,41.448502,-90.5075,590.0,3,10002.0,7170.666666666667
KMLS,MLS,medium_airport,Miles City Airport - Frank Wiley Field,US,46.428001,-105.886002,2630.0,2,5680.0,5652.0
KMLU,MLU,medium_airport,Monroe Regional Airport,US,32.510899,-92.037697,79.0,3,7507.0,5836.0
KMMT,MMT,medium_airport,Mc Entire Joint National Guard Base,US,33.92079926,-80.80130005,254.0,3,9017.0,5183.333333333333
KMMU,MMU,medium_airport,Morristown Municipal Airport,US,40.79940032958984,-74.41490173339844,187.0,2,5999.0,4998.5
KMMV,,medium_airport,Mc Minnville Municipal Airport,US,45.19440079,-123.1360016,163.0,2,5420.0,5048.0
KMOB,MOB,medium_airport,Mobile Regional Airport,US,30.6912,-88.242798,219.0,2,8521.0,6443.0
KMOD,MOD,medium_airport,Modesto City Co-Harry Sham Field,US,37.625801,-120.954002,97.0,2,5911.0,4685.0
KMOT,MOT,medium_airport,Minot International Airport,US,48.2593994140625,-101.27999877929688,1716.0,2,7700.0,7025.0
KMPV,MPV,medium_airport,Edward F Knapp State Airport,US,44.20349884,-72.56230164,1166.0,2,5002.0,4512.0
KMQY,MQY,medium_airport,Smyrna Airport,US,36.0089988708,-86.5201034546,543.0,2,8036.0,6791.0
KMRB,MRB,medium_airport,Eastern WV Regional Airport/Shepherd Field,US,39.40190125,-77.98459625,565.0,2,9600.0,7300.5
KMRY,MRY,medium_airport,Monterey Peninsula Airport,US,36.58700180053711,-121.84300231933594,257.0,2,7616.0,5564.5
KMSL,MSL,medium_airport,Northwest Alabama Regional Airport,US,34.74530029,-87.61019897,551.0,2,6693.0,5346.5
KMSN,MSN,medium_airport,Dane County Regional Truax Field,US,43.1399,-89.337502,887.0,3,9005.0,7350.333333333333
KMSO,MSO,medium_airport,Missoula International Airport,US,46.91630173,-114.0910034,3206.0,2,9501.0,7056.5
KMSP,MSP,large_airport,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,US,44.882,-93.221802,841.0,4,11006.0,9251.5
KMSS,MSS,medium_airport,Massena International Airport Richards Field,US,44.936157,-74.844304,215.0,2,4998.0,4499.0
KMSY,MSY,large_airport,Louis Armstrong New Orleans International Airport,US,29.99340057373047,-90.25800323486328,4.0,3,10104.0,6891.666666666667
KMTC,MTC,medium_airport,Selfridge Air National Guard Base Airport,US,42.613463,-82.836919,580.0,1,9000.0,9000.0
KMTH,MTH,medium_airport,The Florida Keys Marathon Airport,US,24.726101,-81.051399,5.0,1,5008.0,5008.0
KMTJ,MTJ,medium_airport,Montrose Regional Airport,US,38.5097999573,-107.893997192,5759.0,2,10000.0,8750.0
KMTN,MTN,medium_airport,Martin State Airport,US,39.325699,-76.413803,21.0,1,6996.0,6996.0
KMUI,MUI,medium_airport,Muir Army Air Field (Fort Indiantown Gap) Airport,US,40.435214,-76.568661,488.0,4,3967.0,1066.75
KMUO,MUO,medium_airport,Mountain Home Air Force Base,US,43.043598,-115.872002,2996.0,2,13500.0,11750.0
KMWH,MWH,medium_airport,Grant County International Airport,US,47.20769882,-119.3199997,1189.0,5,13503.0,6649.4
KMXF,MXF,medium_airport,Maxwell Air Force Base,US,32.3829,-86.365799,171.0,2,8013.0,5514.0
KMYL,MYL,medium_airport,McCall Municipal Airport,US,44.88970184,-116.1009979,5024.0,1,6107.0,6107.0
KMYR,MYR,medium_airport,Myrtle Beach International Airport,US,33.6796989441,-78.9282989502,25.0,1,9503.0,9503.0
KMYV,MYV,medium_airport,Yuba County Airport,US,39.09780121,-121.5699997,64.0,2,6006.0,4643.5
KNBC,,medium_airport,Beaufort MCAS - Merritt Field,US,32.4774017334,-80.723197937,37.0,4,12202.0,7641.75
KNBG,NBG,medium_airport,New Orleans NAS JRB/Alvin Callender Field,US,29.82530022,-90.03500366,2.0,2,9999.0,7999.5
KNCA,,medium_airport,MCAS New River / McCutcheon Field,US,34.708401,-77.439697,26.0,2,5114.0,4952.0
KNDZ,,medium_airport,Whiting Field Naval Air Station South Airport,US,30.70439910888672,-87.02300262451172,177.0,4,6001.0,5999.5
KNEL,NEL,medium_airport,Lakehurst Maxfield Field Airport,US,40.03329849,-74.353302,101.0,2,5001.0,5000.5
